config,universe,margin_buffer_x,position_size,concurrency_cap,entry_threshold,exit_threshold,min_hold_hours,annual_pct,vol_pct,sharpe,sortino,max_dd_pct,calmar,n_liquidations,n_top_ups,n_forced_closes,n_skipped_opens_capital,total_funding,total_fees,final_equity
B_live,U3-new,5.0,100.0,4,0.1,-0.1,120,15.823228863005333,0.13218312844840813,37.9420649991051,20.446505745466347,0.16102064660820742,98.2683227046413,0,3,0,8131,1074.1901298903872,916.2010700409455,1157.9890598494412
B_live,U3-new,5.0,100.0,5,0.1,-0.1,120,15.823228863005333,0.13218312844840813,37.9420649991051,20.446505745466347,0.16102064660820742,98.2683227046413,0,3,0,8131,1074.1901298903872,916.2010700409455,1157.9890598494412
B_live,U3-new,5.0,150.0,3,0.1,-0.1,120,21.4406331040478,0.18585633954991965,35.685340697236164,16.92598346977741,0.2403956534552487,89.188938301828,0,3,0,15038,1048.0112707876444,833.9874777414451,1214.0237930462001
B_live,U3-new,5.0,150.0,4,0.1,-0.1,120,21.4406331040478,0.18585633954991965,35.685340697236164,16.92598346977741,0.2403956534552487,89.188938301828,0,3,0,15038,1048.0112707876444,833.9874777414451,1214.0237930462001
B_live,U3-new,5.0,150.0,5,0.1,-0.1,120,21.4406331040478,0.18585633954991965,35.685340697236164,16.92598346977741,0.2403956534552487,89.188938301828,0,3,0,15038,1048.0112707876444,833.9874777414451,1214.0237930462001
B_live,U4,3.0,100.0,3,0.1,-0.1,120,0.4268014394639641,0.09508289010063974,8.735475604362039,3.2096811598201915,0.14443515238341034,2.954969288438858,0,0,0,0,428.9271348838449,724.8700167722279,1004.0571181116169
B_live,U4,3.0,100.0,4,0.1,-0.1,120,0.39404608953474973,0.10698840279369969,7.168908065690336,2.9122308421481105,0.1627423419851739,2.4212880601819533,0,0,0,0,579.4602035390146,975.7305701404543,1003.7296333985596
B_live,U4,3.0,100.0,5,0.1,-0.1,120,0.39404608953474973,0.10698840279369969,7.168908065690336,2.9122308421481105,0.1627423419851739,2.4212880601819533,0,0,0,0,579.4602035390146,975.7305701404543,1003.7296333985596
B_live,U4,3.0,150.0,3,0.1,-0.1,120,0.6161979020510522,0.13997693187974414,8.559123176746315,3.2327878252241846,0.21076414569632548,2.9236372249902804,0,0,0,194,622.8385907383632,916.9935527412446,1005.845037997119
B_live,U4,3.0,150.0,4,0.1,-0.1,120,0.6323274723895711,0.14793124585381995,8.310286060716612,3.3183363027782,0.1460079051098704,4.330775596799002,0,0,0,343,721.9188264204276,865.9125435280705,1006.0062828923576
