ts_ms,coin,funding_rate_normalized,annualized_pct
1687784400110,LINK,-3.46736e-05,-30.374074
1687788000104,LINK,-1.56506e-05,-13.709926
1687791600160,LINK,2.67965e-05,23.473734
1687795200080,LINK,2.94683e-05,25.814231
1687798800279,LINK,5.02764e-05,44.042126
1687802400011,LINK,6.47865e-05,56.752974
1687806000098,LINK,4.50233e-05,39.440411
1687809600033,LINK,3.74602e-05,32.815135
1687813200084,LINK,2.67543e-05,23.436767
1687816800010,LINK,3.81339e-05,33.405296
1687820400151,LINK,3.61067e-05,31.629469
1687824000015,LINK,1.54094e-05,13.498634
1687827600409,LINK,3.93277e-05,34.451065
1687831200017,LINK,4.10601e-05,35.968648
1687834800137,LINK,5.10384e-05,44.709638
1687838400129,LINK,5.61062e-05,49.149031
1687842000028,LINK,5.50411e-05,48.216004
1687845600198,LINK,-1.45595e-05,-12.754122
1687849200075,LINK,-2.03137e-05,-17.794801
1687852800169,LINK,-5.0773e-06,-4.447715
1687856400198,LINK,-2.72984e-05,-23.913398
1687860000025,LINK,-3.36525e-05,-29.47959
1687863600097,LINK,-2.16817e-05,-18.993169
1687867200407,LINK,-4.08644e-05,-35.797214
1687870800012,LINK,-4.34779e-05,-38.08664
1687874400190,LINK,-3.21533e-05,-28.166291
1687878000207,LINK,-1.25195e-05,-10.967082
1687881600011,LINK,-4.1123e-05,-36.023748
1687885200150,LINK,-2.16001e-05,-18.921688
1687888800168,LINK,-2.20363e-05,-19.303799
1687892400093,LINK,-2.26516e-05,-19.842802
1687896000161,LINK,-1.94903e-05,-17.073503
1687899600024,LINK,-1.695e-05,-14.8482
1687903200153,LINK,-8.2046e-06,-7.18723
1687906800106,LINK,-4.59267e-05,-40.231789
1687910400001,LINK,-5.46956e-05,-47.913346
1687914000299,LINK,-5.66281e-05,-49.606216
1687917600161,LINK,-6.0183e-05,-52.720308
1687921200174,LINK,-5.67814e-05,-49.740506
1687924800069,LINK,-6.27579e-05,-54.97592
1687928400200,LINK,-5.71532e-05,-50.066203
1687932000106,LINK,-5.49792e-05,-48.161779
