ts_ms,coin,funding_rate_normalized,annualized_pct
1687827600409,DOGE,-8.07907e-05,-70.772653
1687831200017,DOGE,-7.28937e-05,-63.854881
1687834800137,DOGE,-6.78438e-05,-59.431169
1687838400129,DOGE,-5.11693e-05,-44.824307
1687842000028,DOGE,-5.15622e-05,-45.168487
1687845600198,DOGE,-6.15208e-05,-53.892221
1687849200075,DOGE,-4.70758e-05,-41.238401
1687852800169,DOGE,-4.39027e-05,-38.458765
1687856400198,DOGE,-5.91459e-05,-51.811808
1687860000025,DOGE,-5.02411e-05,-44.011204
1687863600097,DOGE,-4.50473e-05,-39.461435
1687867200407,DOGE,-5.9485e-05,-52.10886
1687870800012,DOGE,-5.61763e-05,-49.210439
1687874400190,DOGE,-3.8859e-05,-34.040484
1687878000207,DOGE,-2.91554e-05,-25.54013
1687881600011,DOGE,-4.16834e-05,-36.514658
1687885200150,DOGE,-3.35366e-05,-29.378062
1687888800168,DOGE,-3.48071e-05,-30.49102
1687892400093,DOGE,-3.60857e-05,-31.611073
1687896000161,DOGE,-3.81455e-05,-33.415458
1687899600024,DOGE,-3.80008e-05,-33.288701
1687903200153,DOGE,-2.51258e-05,-22.010201
1687906800106,DOGE,-5.1909e-05,-45.472284
1687910400001,DOGE,-6.15855e-05,-53.948898
1687914000299,DOGE,-3.96905e-05,-34.768878
1687917600161,DOGE,-4.92379e-05,-43.1324
1687921200174,DOGE,-5.32403e-05,-46.638503
1687924800069,DOGE,-6.14736e-05,-53.850874
1687928400200,DOGE,-5.90204e-05,-51.70187
1687932000106,DOGE,-6.1459e-05,-53.838084
1687935600169,DOGE,-8.98928e-05,-78.746093
1687939200099,DOGE,-9.51898e-05,-83.386265
1687942800053,DOGE,-8.90529e-05,-78.01034
1687946400178,DOGE,-8.67613e-05,-76.002899
1687950000027,DOGE,-9.46248e-05,-82.891325
1687953600051,DOGE,-0.0001020365,-89.383974
1687957200042,DOGE,-9.04664e-05,-79.248566
1687960800156,DOGE,-7.22422e-05,-63.284167
1687964400099,DOGE,-8.00677e-05,-70.139305
1687968000103,DOGE,-8.41696e-05,-73.73257
1687971600089,DOGE,-7.63572e-05,-66.888907
1687975200088,DOGE,-8.89835e-05,-77.949546
1687978800100,DOGE,-9.66234e-05,-84.642098
1687982400020,DOGE,-0.0001424918,-124.822817
1687986000114,DOGE,-0.0001695505,-148.526238
1687989600026,DOGE,-0.0001448637,-126.900601
1687993200189,DOGE,-0.0001600422,-140.196967
1687996800119,DOGE,-0.0001485825,-130.15827
1688000400651,DOGE,-0.0001202606,-105.348286
1688004000161,DOGE,-0.0001186586,-103.944934
1688007600194,DOGE,-0.0001518207,-132.994933
1688011200059,DOGE,-0.0001296578,-113.580233
1688014800214,DOGE,-0.0001201034,-105.210578
1688018400116,DOGE,-0.0001169052,-102.408955
1688022000066,DOGE,-0.0001152748,-100.980725
1688025600030,DOGE,-7.23781e-05,-63.403216
1688029200117,DOGE,-9.05605e-05,-79.330998
1688032800401,DOGE,-7.35482e-05,-64.428223
